store_id,store_name,region,format,date,revenue,transactions,avg_ticket_usd,mobile_order_pct,drive_thru_pct
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-10-29,27442.67,2919,9.4,0.401,0.009
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-11-05,28860.37,3073,9.39,0.328,0.061
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-11-12,26595.56,3394,7.84,0.448,0.023
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-11-19,27314.59,3134,8.72,0.338,0.023
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-11-26,27930.73,3556,7.85,0.271,0.019
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-12-03,29664.64,3895,7.62,0.443,0.088
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-12-10,33634.33,3595,9.36,0.449,0.017
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-12-17,34137.47,3839,8.89,0.255,0.082
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-12-24,29809.48,3750,7.95,0.271,0.054
M-0003,Starbucks Detroit #3,Midwest,Cafe,2023-12-31,34413.5,4479,7.68,0.422,0.027
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-01-07,30394.21,3917,7.76,0.424,0.096
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-01-14,27540.29,3125,8.81,0.347,0.009
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-01-21,27632.12,3322,8.32,0.306,0.026
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-01-28,26937.39,3515,7.66,0.271,0.068
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-02-04,30391.71,3971,7.65,0.416,0.05
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-02-11,31775.9,3473,9.15,0.3,0.068
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-02-18,25996.66,3011,8.63,0.281,0.088
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-02-25,28116.34,3055,9.2,0.419,0.071
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-03-03,29095.45,3171,9.18,0.38,0.068
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-03-10,29612.28,3788,7.82,0.423,0.087
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-03-17,28226.06,3734,7.56,0.41,0.013
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-03-24,29280.3,3743,7.82,0.408,0.083
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-03-31,25455.99,2989,8.52,0.221,0.029
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-04-07,27361.18,3122,8.76,0.28,0.063
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-04-14,27087.77,3157,8.58,0.399,0.011
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-04-21,27471.34,2914,9.43,0.299,0.063
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-04-28,29981.39,3201,9.37,0.244,0.094
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-05-05,26156.24,3228,8.1,0.383,0.007
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-05-12,27366.83,3158,8.67,0.3,0.062
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-05-19,25943.64,2877,9.02,0.226,0.002
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-05-26,27712.93,3401,8.15,0.332,0.077
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-06-02,28026.73,3482,8.05,0.449,0.043
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-06-09,32999.82,3927,8.4,0.258,0.079
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-06-16,27075.46,3532,7.67,0.377,0.065
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-06-23,30605.9,3803,8.05,0.439,0.015
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-06-30,30487.19,3655,8.34,0.367,0.04
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-07-07,28957.56,3597,8.05,0.446,0.041
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-07-14,28667.59,3616,7.93,0.227,0.065
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-07-21,29878.62,3627,8.24,0.419,0.047
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-07-28,29859.57,3302,9.04,0.414,0.076
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-08-04,30092.32,3438,8.75,0.25,0.003
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-08-11,29561.14,3250,9.1,0.331,0.012
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-08-18,30607.22,3949,7.75,0.378,0.043
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-08-25,29078.03,3811,7.63,0.354,0.027
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-09-01,24295.84,2671,9.1,0.291,0.046
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-09-08,26145.14,3005,8.7,0.287,0.069
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-09-15,22418.87,2431,9.22,0.399,0.004
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-09-22,25172.42,3152,7.99,0.447,0.014
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-09-29,26909.83,3166,8.5,0.362,0.07
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-10-06,26582.38,3260,8.15,0.339,0.009
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-10-13,27050.81,3298,8.2,0.228,0.008
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-10-20,25106.94,2907,8.64,0.379,0.08
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-10-27,26468.72,3350,7.9,0.259,0.01
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-11-03,29644.78,3919,7.56,0.435,0.005
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-11-10,28747.56,3349,8.58,0.383,0.087
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-11-17,28691.92,3508,8.18,0.407,0.008
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-11-24,28200.47,3035,9.29,0.346,0.082
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-12-01,35560.58,4157,8.55,0.388,0.008
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-12-08,29552.05,3877,7.62,0.277,0.016
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-12-15,30353.73,3211,9.45,0.297,0.018
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-12-22,31971.92,3521,9.08,0.372,0.05
M-0003,Starbucks Detroit #3,Midwest,Cafe,2024-12-29,34804.82,4374,7.96,0.449,0.097
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-01-01,39160.62,4449,8.8,0.266,0.538
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-01-08,37315.38,4039,9.24,0.387,0.56
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-01-15,33561.57,4018,8.35,0.3,0.43
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-01-22,38597.04,4607,8.38,0.387,0.47
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-01-29,40785.28,4410,9.25,0.427,0.448
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-02-05,39735.18,4261,9.33,0.268,0.518
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-02-12,33806.8,3857,8.77,0.389,0.346
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-02-19,39314.12,5002,7.86,0.275,0.64
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-02-26,38693.39,4921,7.86,0.417,0.472
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-03-05,39445.98,4701,8.39,0.338,0.426
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-03-12,37014.17,4261,8.69,0.258,0.437
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-03-19,34556.15,3819,9.05,0.25,0.639
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-03-26,41087.8,4886,8.41,0.274,0.326
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-04-02,38204.35,4673,8.18,0.411,0.451
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-04-09,34587.24,4324,8.0,0.362,0.547
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-04-16,37072.59,4895,7.57,0.389,0.532
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-04-23,37070.97,4387,8.45,0.414,0.582
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-04-30,40740.55,5149,7.91,0.246,0.394
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-05-07,38635.18,5074,7.61,0.342,0.628
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-05-14,39948.82,4912,8.13,0.337,0.315
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-05-21,37785.29,4846,7.8,0.447,0.638
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-05-28,40437.43,4808,8.41,0.339,0.471
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-06-04,42035.39,4758,8.83,0.252,0.31
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-06-11,44223.59,5595,7.9,0.375,0.639
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-06-18,38052.56,4949,7.69,0.375,0.455
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-06-25,40492.21,4557,8.89,0.413,0.631
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-07-02,41664.64,4699,8.87,0.334,0.516
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-07-09,41617.72,5504,7.56,0.434,0.541
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-07-16,44058.32,4976,8.85,0.27,0.531
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-07-23,45732.52,5929,7.71,0.371,0.65
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-07-30,37746.78,4969,7.6,0.445,0.442
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-08-06,41963.2,4860,8.63,0.39,0.607
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-08-13,42252.09,5085,8.31,0.295,0.534
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-08-20,42756.21,4700,9.1,0.32,0.586
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-08-27,43054.33,5562,7.74,0.345,0.302
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-09-03,35083.91,4230,8.29,0.38,0.436
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-09-10,34169.46,4069,8.4,0.275,0.431
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-09-17,42367.76,4848,8.74,0.327,0.433
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-09-24,40686.11,4409,9.23,0.339,0.468
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-10-01,34303.74,3961,8.66,0.343,0.513
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-10-08,33623.24,3723,9.03,0.407,0.551
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-10-15,40018.75,5010,7.99,0.433,0.321
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-10-22,38747.97,4135,9.37,0.301,0.335
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-10-29,33496.73,4150,8.07,0.291,0.581
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-11-05,37738.42,4399,8.58,0.292,0.514
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-11-12,35367.59,4247,8.33,0.248,0.363
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-11-19,40502.45,4570,8.86,0.262,0.484
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-11-26,36400.36,4215,8.64,0.279,0.637
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-12-03,44678.21,5276,8.47,0.405,0.493
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-12-10,44083.06,4688,9.4,0.358,0.587
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-12-17,42386.45,4573,9.27,0.272,0.374
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-12-24,39409.43,4293,9.18,0.427,0.424
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2023-12-31,49051.96,6151,7.97,0.4,0.396
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-01-07,37215.43,4212,8.84,0.242,0.518
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-01-14,41318.99,4916,8.41,0.355,0.359
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-01-21,39685.85,5002,7.93,0.242,0.308
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-01-28,39100.71,4451,8.78,0.36,0.491
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-02-04,36517.07,4202,8.69,0.334,0.646
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-02-11,34356.32,4420,7.77,0.38,0.442
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-02-18,42462.68,4779,8.89,0.448,0.345
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-02-25,36527.46,4738,7.71,0.387,0.502
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-03-03,36991.52,4822,7.67,0.426,0.367
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-03-10,37458.48,4597,8.15,0.272,0.424
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-03-17,38090.66,4988,7.64,0.404,0.382
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-03-24,35951.87,4190,8.58,0.422,0.528
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-03-31,32696.66,4003,8.17,0.374,0.648
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-04-07,38994.99,4419,8.82,0.348,0.556
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-04-14,36124.67,4188,8.63,0.44,0.361
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-04-21,37851.65,4262,8.88,0.266,0.488
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-04-28,37704.14,4183,9.01,0.3,0.533
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-05-05,35595.61,3915,9.09,0.433,0.382
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-05-12,35094.45,3700,9.48,0.433,0.489
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-05-19,37158.35,4045,9.19,0.34,0.518
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-05-26,38510.85,4965,7.76,0.41,0.574
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-06-02,40151.97,4502,8.92,0.228,0.406
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-06-09,38782.01,5052,7.68,0.436,0.494
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-06-16,37215.63,4588,8.11,0.311,0.457
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-06-23,42156.31,4514,9.34,0.334,0.647
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-06-30,48201.89,5237,9.2,0.268,0.626
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-07-07,41275.08,4996,8.26,0.422,0.604
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-07-14,40755.91,4472,9.11,0.402,0.407
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-07-21,40537.38,5165,7.85,0.38,0.421
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-07-28,38868.9,4112,9.45,0.367,0.588
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-08-04,40968.1,4702,8.71,0.396,0.361
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-08-11,43389.28,5101,8.51,0.312,0.351
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-08-18,39288.99,5202,7.55,0.251,0.637
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-08-25,40502.87,4710,8.6,0.442,0.451
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-09-01,38171.5,4555,8.38,0.244,0.524
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-09-08,32745.26,4128,7.93,0.363,0.528
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-09-15,37432.24,4914,7.62,0.449,0.32
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-09-22,41965.33,4720,8.89,0.446,0.384
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-09-29,36368.35,4093,8.89,0.234,0.478
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-10-06,37195.43,3918,9.49,0.407,0.515
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-10-13,40525.81,4737,8.56,0.318,0.346
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-10-20,34050.17,3671,9.28,0.323,0.368
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-10-27,34887.5,3810,9.16,0.389,0.569
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-11-03,33206.73,4414,7.52,0.316,0.468
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-11-10,36546.99,4264,8.57,0.269,0.304
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-11-17,39042.2,4891,7.98,0.444,0.581
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-11-24,37959.28,4917,7.72,0.346,0.459
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-12-01,45472.05,4948,9.19,0.243,0.471
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-12-08,42344.0,4718,8.97,0.329,0.432
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-12-15,40993.39,4945,8.29,0.326,0.575
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-12-22,41653.31,4692,8.88,0.321,0.389
S-0004,Starbucks Phoenix #4,Southwest,Drive-Thru+Cafe,2024-12-29,46881.07,5105,9.18,0.229,0.616
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-01-01,43738.44,4959,8.82,0.426,0.523
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-01-08,36388.8,4169,8.73,0.235,0.481
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-01-15,39223.53,4601,8.53,0.376,0.315
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-01-22,36197.28,4719,7.67,0.385,0.325
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-01-29,34416.64,4197,8.2,0.398,0.531
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-02-05,35415.51,4499,7.87,0.26,0.334
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-02-12,41153.97,5124,8.03,0.225,0.329
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-02-19,39912.42,4229,9.44,0.288,0.569
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-02-26,34217.98,4325,7.91,0.248,0.515
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-03-05,41993.55,4640,9.05,0.368,0.486
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-03-12,36288.24,3835,9.46,0.358,0.504
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-03-19,40468.05,4498,9.0,0.407,0.53
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-03-26,37029.23,3957,9.36,0.272,0.43
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-04-02,35767.7,4276,8.36,0.321,0.515
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-04-09,37411.47,4034,9.27,0.369,0.4
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-04-16,37263.68,4080,9.13,0.418,0.596
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-04-23,37555.46,4168,9.01,0.326,0.595
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-04-30,38751.66,4326,8.96,0.399,0.53
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-05-07,38481.52,4063,9.47,0.436,0.315
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-05-14,34550.43,4412,7.83,0.25,0.554
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-05-21,36593.88,4299,8.51,0.413,0.556
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-05-28,39559.73,4608,8.59,0.356,0.478
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-06-04,42664.6,4805,8.88,0.421,0.523
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-06-11,35981.68,3988,9.02,0.257,0.462
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-06-18,40439.52,4443,9.1,0.267,0.494
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-06-25,38596.62,4304,8.97,0.362,0.366
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-07-02,44477.68,5166,8.61,0.221,0.566
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-07-09,39288.22,5189,7.57,0.392,0.371
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-07-16,40692.54,4990,8.15,0.254,0.407
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-07-23,42245.23,4565,9.25,0.449,0.429
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-07-30,46001.22,4961,9.27,0.356,0.437
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-08-06,39891.93,4791,8.33,0.38,0.301
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-08-13,36657.09,4033,9.09,0.241,0.506
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-08-20,44667.15,5278,8.46,0.368,0.323
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-08-27,45470.17,5274,8.62,0.359,0.537
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-09-03,43336.21,4757,9.11,0.282,0.589
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-09-10,35823.59,4703,7.62,0.297,0.575
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-09-17,37991.02,4261,8.92,0.401,0.481
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-09-24,34963.11,4286,8.16,0.32,0.331
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-10-01,37484.87,4720,7.94,0.358,0.557
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-10-08,35275.66,4021,8.77,0.401,0.341
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-10-15,42931.89,5160,8.32,0.413,0.434
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-10-22,43013.0,5466,7.87,0.303,0.417
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-10-29,42105.03,5575,7.55,0.226,0.591
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-11-05,38374.76,4739,8.1,0.436,0.391
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-11-12,33295.95,3983,8.36,0.421,0.595
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-11-19,39366.18,4677,8.42,0.331,0.347
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-11-26,36583.02,4775,7.66,0.387,0.474
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-12-03,48781.79,5401,9.03,0.257,0.514
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-12-10,42301.74,5443,7.77,0.393,0.53
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-12-17,43393.63,5408,8.02,0.277,0.617
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-12-24,43076.96,5385,8.0,0.283,0.566
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2023-12-31,48266.13,6325,7.63,0.332,0.312
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-01-07,37278.81,4888,7.63,0.428,0.349
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-01-14,31551.52,3850,8.2,0.427,0.308
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-01-21,40351.56,4571,8.83,0.442,0.496
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-01-28,33843.63,3776,8.96,0.446,0.39
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-02-04,36592.72,4154,8.81,0.266,0.498
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-02-11,39240.7,4501,8.72,0.3,0.34
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-02-18,37905.19,4858,7.8,0.272,0.388
WC-0005,Starbucks Los Angeles #5,West Coast,Drive-Thru+Cafe,2024-02-25,38533.51,4508,8.55,0.246,0.601
