store_id,store_name,region,format,date,customer_satisfaction,drive_thru_wait_sec,mobile_order_pct,loyalty_redemption_pct,staff_hours,waste_pct,upsell_success_pct
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-03-01,3.69,,0.201,0.518,480,0.022,0.258
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-04-01,3.85,,0.341,0.519,470,0.033,0.215
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-05-01,4.03,,0.237,0.409,579,0.017,0.273
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-06-01,3.54,,0.424,0.448,521,0.038,0.119
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-07-01,4.05,,0.425,0.615,522,0.048,0.311
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-08-01,3.73,,0.464,0.624,429,0.037,0.192
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-09-01,3.87,,0.243,0.542,512,0.012,0.195
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-10-01,3.83,,0.461,0.637,516,0.051,0.347
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-11-01,4.3,,0.434,0.498,524,0.03,0.254
S-0010,Starbucks Nashville #10,Southeast,Cafe,2023-12-01,4.11,,0.387,0.574,510,0.044,0.22
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-01-01,3.98,,0.209,0.648,462,0.051,0.268
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-02-01,3.94,,0.216,0.518,495,0.024,0.192
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-03-01,4.15,,0.341,0.492,471,0.025,0.235
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-04-01,3.8,,0.412,0.453,444,0.013,0.186
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-05-01,4.09,,0.469,0.574,499,0.031,0.175
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-06-01,3.97,,0.343,0.553,442,0.022,0.181
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-07-01,4.06,,0.248,0.533,454,0.013,0.237
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-08-01,3.88,,0.296,0.598,448,0.021,0.122
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-09-01,4.17,,0.283,0.531,515,0.049,0.187
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-10-01,3.75,,0.207,0.644,483,0.025,0.17
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-11-01,4.18,,0.399,0.579,508,0.013,0.203
S-0010,Starbucks Nashville #10,Southeast,Cafe,2024-12-01,3.86,,0.316,0.535,472,0.019,0.176
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-01-01,4.53,,0.422,0.64,488,0.04,0.275
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-02-01,4.39,,0.401,0.5,485,0.024,0.319
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-03-01,4.46,,0.239,0.444,498,0.031,0.31
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-04-01,4.33,,0.392,0.373,503,0.03,0.222
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-05-01,4.43,,0.294,0.508,490,0.042,0.182
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-06-01,4.39,,0.265,0.504,404,0.044,0.121
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-07-01,4.41,,0.477,0.358,520,0.052,0.298
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-08-01,4.32,,0.448,0.506,445,0.03,0.326
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-09-01,4.37,,0.383,0.533,443,0.023,0.241
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-10-01,4.48,,0.392,0.427,546,0.052,0.212
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-11-01,4.2,,0.356,0.423,462,0.047,0.32
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2023-12-01,4.3,,0.445,0.458,462,0.032,0.155
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-01-01,4.15,,0.386,0.5,463,0.049,0.178
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-02-01,4.12,,0.462,0.507,481,0.019,0.168
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-03-01,4.06,,0.47,0.401,493,0.05,0.179
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-04-01,4.45,,0.395,0.647,527,0.04,0.125
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-05-01,4.4,,0.384,0.574,460,0.015,0.336
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-06-01,4.68,,0.21,0.638,507,0.038,0.241
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-07-01,4.3,,0.363,0.56,421,0.021,0.309
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-08-01,4.43,,0.458,0.594,520,0.021,0.3
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-09-01,4.61,,0.421,0.57,484,0.036,0.263
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-10-01,4.37,,0.367,0.604,556,0.026,0.231
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-11-01,4.36,,0.259,0.357,423,0.034,0.206
M-0011,Starbucks Indianapolis #11,Midwest,Cafe,2024-12-01,4.17,,0.465,0.351,465,0.055,0.284
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-01-01,4.0,,0.38,0.388,479,0.033,0.217
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-02-01,3.92,,0.284,0.649,458,0.038,0.32
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-03-01,4.2,,0.28,0.624,458,0.033,0.301
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-04-01,4.08,,0.313,0.359,436,0.031,0.238
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-05-01,3.9,,0.33,0.453,465,0.032,0.215
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-06-01,3.92,,0.437,0.399,468,0.043,0.205
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-07-01,3.95,,0.201,0.429,531,0.03,0.179
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-08-01,4.06,,0.301,0.476,470,0.048,0.298
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-09-01,3.99,,0.335,0.39,460,0.023,0.111
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-10-01,3.76,,0.307,0.524,449,0.047,0.251
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-11-01,4.08,,0.445,0.608,495,0.018,0.163
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2023-12-01,3.62,,0.237,0.436,481,0.059,0.187
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-01-01,3.86,,0.229,0.641,544,0.049,0.282
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-02-01,3.94,,0.401,0.412,500,0.045,0.104
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-03-01,3.92,,0.203,0.489,439,0.036,0.255
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-04-01,4.19,,0.207,0.512,525,0.049,0.117
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-05-01,3.69,,0.456,0.406,445,0.026,0.325
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-06-01,4.01,,0.209,0.645,398,0.051,0.259
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-07-01,3.69,,0.374,0.529,494,0.052,0.17
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-08-01,4.17,,0.337,0.599,496,0.017,0.283
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-09-01,3.93,,0.303,0.375,497,0.042,0.238
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-10-01,3.65,,0.445,0.47,559,0.043,0.254
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-11-01,3.85,,0.206,0.478,470,0.034,0.306
S-0012,Starbucks Albuquerque #12,Southwest,Kiosk,2024-12-01,3.71,,0.329,0.421,454,0.015,0.128
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-01-01,3.99,,0.231,0.635,509,0.041,0.115
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-02-01,4.11,,0.351,0.371,455,0.021,0.332
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-03-01,3.84,,0.27,0.39,559,0.03,0.331
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-04-01,4.02,,0.213,0.525,426,0.034,0.267
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-05-01,3.75,,0.407,0.358,518,0.037,0.128
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-06-01,4.3,,0.24,0.631,467,0.054,0.204
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-07-01,4.3,,0.325,0.519,474,0.026,0.14
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-08-01,4.25,,0.262,0.45,489,0.039,0.162
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-09-01,4.03,,0.363,0.418,520,0.012,0.143
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-10-01,4.08,,0.364,0.363,455,0.015,0.221
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-11-01,4.16,,0.229,0.616,528,0.056,0.181
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2023-12-01,4.06,,0.464,0.503,576,0.058,0.15
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-01-01,4.26,,0.419,0.57,454,0.053,0.276
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-02-01,3.99,,0.331,0.472,565,0.041,0.202
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-03-01,4.07,,0.274,0.472,442,0.016,0.133
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-04-01,4.18,,0.229,0.55,509,0.04,0.278
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-05-01,3.83,,0.386,0.461,472,0.021,0.202
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-06-01,4.07,,0.284,0.6,543,0.054,0.208
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-07-01,4.3,,0.216,0.557,417,0.049,0.199
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-08-01,3.88,,0.33,0.466,512,0.019,0.227
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-09-01,4.42,,0.271,0.414,451,0.051,0.276
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-10-01,4.02,,0.263,0.523,492,0.053,0.323
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-11-01,4.07,,0.35,0.42,454,0.036,0.321
WC-0013,Starbucks San Diego #13,West Coast,Kiosk,2024-12-01,3.7,,0.386,0.475,461,0.012,0.28
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-01-01,4.04,,0.325,0.635,484,0.033,0.12
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-02-01,3.92,,0.227,0.605,484,0.024,0.27
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-03-01,3.82,,0.345,0.371,481,0.027,0.231
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-04-01,4.16,,0.215,0.495,433,0.046,0.207
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-05-01,4.1,,0.468,0.435,516,0.057,0.252
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-06-01,4.12,,0.354,0.609,490,0.037,0.25
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-07-01,3.88,,0.355,0.643,472,0.049,0.287
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-08-01,3.85,,0.247,0.417,531,0.01,0.268
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-09-01,3.96,,0.226,0.451,512,0.025,0.213
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-10-01,3.93,,0.454,0.45,430,0.049,0.256
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-11-01,4.21,,0.367,0.353,458,0.013,0.288
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2023-12-01,3.73,,0.241,0.397,431,0.05,0.307
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-01-01,3.79,,0.461,0.537,500,0.05,0.101
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-02-01,4.21,,0.295,0.568,474,0.043,0.138
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-03-01,4.0,,0.404,0.647,490,0.058,0.3
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-04-01,4.35,,0.404,0.353,495,0.015,0.249
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-05-01,3.8,,0.31,0.605,477,0.056,0.129
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-06-01,4.11,,0.364,0.584,537,0.021,0.233
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-07-01,3.96,,0.229,0.391,468,0.041,0.126
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-08-01,4.34,,0.453,0.538,540,0.059,0.108
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-09-01,3.94,,0.371,0.443,538,0.018,0.281
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-10-01,4.02,,0.294,0.467,434,0.048,0.265
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-11-01,3.73,,0.457,0.353,553,0.059,0.22
PN-0014,Starbucks Eugene #14,Pacific Northwest,Kiosk,2024-12-01,3.83,,0.439,0.519,532,0.043,0.262
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-01-01,4.24,,0.37,0.456,461,0.04,0.261
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-02-01,4.26,,0.245,0.633,502,0.031,0.315
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-03-01,3.86,,0.476,0.381,510,0.012,0.111
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-04-01,4.19,,0.342,0.455,423,0.014,0.158
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-05-01,4.21,,0.418,0.583,450,0.058,0.321
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-06-01,3.73,,0.456,0.533,477,0.025,0.241
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-07-01,4.14,,0.285,0.552,469,0.056,0.225
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-08-01,4.24,,0.473,0.369,473,0.056,0.121
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-09-01,4.3,,0.418,0.568,450,0.012,0.133
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-10-01,3.92,,0.246,0.615,532,0.059,0.112
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-11-01,3.88,,0.433,0.454,494,0.046,0.235
M-0015,Starbucks Denver #15,Mountain,Cafe,2023-12-01,4.3,,0.332,0.604,485,0.028,0.144
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-01-01,4.11,,0.334,0.592,355,0.038,0.322
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-02-01,3.9,,0.236,0.611,483,0.013,0.129
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-03-01,4.11,,0.349,0.356,452,0.036,0.198
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-04-01,4.22,,0.392,0.492,500,0.021,0.312
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-05-01,3.94,,0.456,0.643,425,0.055,0.35
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-06-01,4.19,,0.282,0.636,508,0.054,0.16
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-07-01,4.01,,0.467,0.522,479,0.022,0.173
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-08-01,4.14,,0.318,0.5,488,0.015,0.119
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-09-01,4.18,,0.301,0.52,582,0.014,0.336
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-10-01,4.07,,0.247,0.379,472,0.019,0.204
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-11-01,3.99,,0.322,0.629,517,0.025,0.299
M-0015,Starbucks Denver #15,Mountain,Cafe,2024-12-01,4.08,,0.328,0.42,465,0.055,0.113
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-01-01,4.24,216.0,0.405,0.491,511,0.026,0.221
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-02-01,4.42,177.0,0.2,0.639,454,0.032,0.103
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-03-01,4.44,220.0,0.315,0.601,490,0.051,0.24
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-04-01,4.39,242.0,0.323,0.352,427,0.034,0.263
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-05-01,4.19,227.0,0.321,0.639,471,0.027,0.131
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-06-01,4.48,189.0,0.24,0.529,523,0.042,0.206
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-07-01,4.5,243.0,0.419,0.501,435,0.024,0.123
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-08-01,4.45,239.0,0.246,0.411,474,0.038,0.187
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-09-01,4.19,284.0,0.427,0.479,407,0.045,0.264
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-10-01,4.45,148.0,0.372,0.633,451,0.017,0.3
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-11-01,4.57,314.0,0.469,0.532,482,0.022,0.274
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2023-12-01,4.53,185.0,0.345,0.521,439,0.02,0.158
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-01-01,4.46,246.0,0.435,0.63,511,0.043,0.339
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-02-01,4.27,172.0,0.397,0.629,442,0.051,0.282
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-03-01,4.56,178.0,0.424,0.576,467,0.043,0.22
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-04-01,4.36,214.0,0.37,0.648,498,0.015,0.169
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-05-01,4.14,253.0,0.297,0.618,443,0.026,0.119
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-06-01,4.36,159.0,0.44,0.523,488,0.013,0.175
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-07-01,4.1,254.0,0.344,0.623,426,0.051,0.18
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-08-01,4.16,221.0,0.238,0.552,420,0.019,0.112
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-09-01,4.26,248.0,0.23,0.6,510,0.056,0.222
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-10-01,4.5,186.0,0.35,0.354,469,0.032,0.145
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-11-01,4.56,166.0,0.298,0.452,586,0.041,0.106
M-0016,Starbucks Baltimore #16,Mid-Atlantic,Drive-Thru,2024-12-01,4.41,219.0,0.302,0.367,454,0.025,0.133
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-01-01,4.56,195.0,0.375,0.507,414,0.033,0.295
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-02-01,4.92,190.0,0.468,0.407,426,0.025,0.148
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-03-01,4.61,208.0,0.411,0.589,489,0.044,0.286
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-04-01,4.62,227.0,0.465,0.421,463,0.044,0.287
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-05-01,4.59,133.0,0.227,0.402,483,0.041,0.329
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-06-01,4.52,143.0,0.217,0.615,491,0.034,0.284
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-07-01,4.62,196.0,0.291,0.359,482,0.027,0.301
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-08-01,4.86,207.0,0.464,0.427,479,0.052,0.304
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-09-01,4.61,160.0,0.211,0.456,444,0.016,0.227
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-10-01,4.74,289.0,0.413,0.559,496,0.052,0.156
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-11-01,4.34,248.0,0.469,0.482,477,0.032,0.232
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2023-12-01,4.9,232.0,0.422,0.59,468,0.032,0.118
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-01-01,4.47,269.0,0.444,0.584,492,0.045,0.242
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-02-01,4.47,147.0,0.266,0.58,483,0.011,0.295
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-03-01,4.73,211.0,0.479,0.549,451,0.02,0.125
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-04-01,4.25,262.0,0.273,0.476,493,0.038,0.327
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-05-01,4.57,188.0,0.457,0.362,529,0.029,0.217
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-06-01,4.83,201.0,0.265,0.504,489,0.03,0.244
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-07-01,4.51,169.0,0.245,0.628,437,0.05,0.228
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-08-01,4.3,203.0,0.377,0.566,439,0.042,0.13
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-09-01,4.79,173.0,0.446,0.364,484,0.037,0.139
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-10-01,4.57,227.0,0.377,0.485,481,0.051,0.153
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-11-01,4.75,110.0,0.341,0.626,469,0.056,0.154
N-0017,Starbucks Philadelphia #17,Northeast,Drive-Thru,2024-12-01,4.61,233.0,0.473,0.511,388,0.032,0.246
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-01-01,4.61,226.0,0.425,0.602,522,0.032,0.26
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-02-01,4.87,187.0,0.272,0.408,494,0.052,0.27
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-03-01,4.87,202.0,0.401,0.624,480,0.045,0.152
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-04-01,4.55,176.0,0.422,0.498,408,0.035,0.208
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-05-01,4.78,137.0,0.242,0.48,439,0.026,0.182
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-06-01,4.61,207.0,0.415,0.56,569,0.023,0.296
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-07-01,4.72,253.0,0.46,0.585,513,0.04,0.23
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-08-01,4.7,243.0,0.234,0.492,467,0.037,0.239
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-09-01,4.69,297.0,0.272,0.607,516,0.024,0.259
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-10-01,4.73,177.0,0.427,0.351,539,0.04,0.253
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-11-01,5.0,233.0,0.247,0.555,456,0.027,0.218
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2023-12-01,4.38,253.0,0.335,0.447,495,0.034,0.272
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-01-01,4.52,138.0,0.358,0.438,462,0.028,0.112
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-02-01,4.62,160.0,0.306,0.431,492,0.042,0.313
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-03-01,4.78,296.0,0.387,0.359,469,0.037,0.129
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-04-01,4.61,224.0,0.453,0.508,496,0.049,0.113
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-05-01,4.68,193.0,0.479,0.614,442,0.029,0.284
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-06-01,4.44,172.0,0.409,0.487,463,0.014,0.298
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-07-01,4.62,315.0,0.389,0.502,515,0.041,0.265
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-08-01,4.73,235.0,0.248,0.451,572,0.045,0.206
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-09-01,4.89,188.0,0.202,0.554,385,0.027,0.143
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-10-01,4.64,167.0,0.322,0.552,415,0.033,0.299
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-11-01,4.5,230.0,0.278,0.374,485,0.058,0.287
S-0018,Starbucks Orlando #18,Southeast,Drive-Thru+Cafe,2024-12-01,4.55,145.0,0.278,0.571,477,0.049,0.232
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-01-01,3.64,221.0,0.279,0.376,434,0.054,0.25
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-02-01,4.09,205.0,0.34,0.437,527,0.029,0.242
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-03-01,3.93,233.0,0.241,0.352,464,0.026,0.3
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-04-01,4.06,194.0,0.413,0.622,433,0.06,0.228
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-05-01,3.78,152.0,0.473,0.351,497,0.025,0.156
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-06-01,3.88,246.0,0.332,0.634,514,0.02,0.328
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-07-01,3.81,262.0,0.426,0.39,445,0.053,0.331
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-08-01,3.87,103.0,0.351,0.418,454,0.025,0.125
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-09-01,4.23,169.0,0.46,0.572,442,0.054,0.337
M-0019,Starbucks Detroit #19,Midwest,Drive-Thru+Cafe,2023-10-01,4.07,275.0,0.283,0.648,527,0.025,0.154
